ProdReference,Name,SEOName,Description,ShortDescription,SEOShortDescription,SEOShortDescriptionCap,IsTextil,HasColors,HasSizes,HasCapacitys,CombinedSizes,Gender,DefaultCustomizationIncludedInPrice,AvailableGross,BoxLengthMM,BoxWidthMM,BoxHeightMM,BoxSizeM,BoxWeightKG,BoxVolume,BoxQuantity,BoxInnerQuantity,Multiplier,Taric,Type,TypeCode,SubType,SubTypeCode,MainImage,BoxImage,BagImage,PouchImage,AditionalImageList,AllImageList,Brand,CountryOfOrigin,PvcFree,Properties,ProductCare,WeightGr,Certificates,Composition,Packing,Repacking,RefillType,BatteryType,Materials,PaperSize,PaperGramage,CapacityMah,CapacityGB,VideoLink,InkColor,VideoLinkVimeo,OtherDetails,Sizes,Capacitys,KeyWords,Colors,ProductComponents,RelatedReferences,ProductDefaultComponent,Video360,ProductComponentLocations,ProductComponentDefaultLocation,ProductComponentDefaultLocationAreaMM,ProductComposedLocations,CustomizationTypes,CustomizationDefaultType,CustomizationDefaultTable,CustomizationTables,CustomizationTableOptions,CustomizationDefault,CustomizationDefaultTableMaxColors,CustomizationDefaultHandlingCosts,CustomizationDefaultPrintingLines,IsSeasonal,SeasonalOccasion,SeasonalStartDate,SeasonalEndDate,IsStockOut,OnlineExclusive,CertificateFiles,Weight,Catalogs,UpdateDate
94677,"RONDE. Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e tampa deslizante 400 mL",RONDE,"Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e tampa deslizante. Capacidade até 400 mL. Preserva as bebidas quentes por 6h e frias por 12h. Fornecida em caixa presente. Certificação EU Food Grade. 88 x 112 mm","Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e tampa deslizante. Capacidade até 400 mL. Preserva as bebidas quentes por 6h e frias por 12h. Fornecida em caixa presente. Certificação EU Food Grade","RONDE. Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e tampa deslizante 400 mL","RONDE. COPO DE VIAGEM EM AÇO INOX, TÉRMICO COM PAREDE DUPLA ISOLADA A VÁCUO E TAMPA DESLIZANTE 400 ML",False,True,False,False,88 x 112 mm,,False,True,0.49,0.48,0.27,0.490X0.480X0.270,11.1,0.054,50,1,1,73239300,Squeezes & Copos,10,Canecas de Viagem,1004,94677_set.jpg,,,,,"94677_set.jpg, 94677_127-c.jpg, 94677_amb.jpg, 94677_127.jpg, 94677_127-d.jpg, 94677_147.jpg, 94677_147-c.jpg, 94677_147-d.jpg, 94677_147-e.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Fornecido em caixa de oferta, Apropriado para bebidas frias/quentes (horas), Parede dupla",,,"Food Safety, BPA Free",,Polybag,Sem polybag,,,Aço inox,,,0,0,,,,,,400 mL,"copos, copos de viagem, copo de viagem, copo térmico, copos térmicos, bebida, bebidas, garrafa térmica, garrafas térmicas, certificado, certificados","Chumbo, Cromado satinado","Copo,Caixa","94678, 94772, 94267, 94327, 94276",Copo,,"Frente superior, Frente",Frente,257 x 50,"Copo - Frente superior, Caixa - Frente","Laser circular, Laser, Tampografia, Silk Screen",Laser circular,LAS1-01-01,"LAS1-01, LAS1-02, LAS1-03, LAS1-04, LAS1-05, LSR1-01, LSR1-02, LSR1-03, PDP3-01, SCR2-01","LAS1-01-01, LAS1-02-01, LAS1-03-01, LAS1-04-01, LAS1-05-01, LSR1-01-01, LSR1-02-01, LSR1-03-01, PDP3-01-01, PDP3-01-02, PDP3-01-03, PDP3-01-04, PDP3-01-05, SCR2-01-01",Copo - Frente superior (Laser circular - 257 x 50),1,0.0,94677_1_1_1.png,False,,,,False,False,cert_94677.zip,243,"SPOT,Últimas Chegadas",08/04/2025 11:01:27
94678,"HYGGE. Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e acabamento mate 400 mL",HYGGE,"Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e acabamento mate. Capacidade até 400 mL. Preserva as bebidas quentes por 6h e frias por 8h. Fornecido em caixa presente. Certificação EU Food Grade. ø88 x 112 mm","Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e acabamento mate. Capacidade até 400 mL. Preserva as bebidas quentes por 6h e frias por 8h. Fornecido em caixa presente. Certificação EU Food Grade","HYGGE. Copo de viagem em aço inox, térmico com parede dupla isolada a vácuo e acabamento mate 400 mL","HYGGE. COPO DE VIAGEM EM AÇO INOX, TÉRMICO COM PAREDE DUPLA ISOLADA A VÁCUO E ACABAMENTO MATE 400 ML",False,True,False,False,ø88 x 112 mm,,False,True,0.48,0.49,0.27,0.480x0.490x0.270,12.7,0.064,50,1,1,73239300,Squeezes & Copos,10,Canecas de Viagem,1004,94678_set.jpg,,,,,"94678_set.jpg, 94678_103-c.jpg, 94678_amb.jpg, 94678_103.jpg, 94678_106.jpg, 94678_106-c.jpg, 94678_106-d.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Fornecido em caixa de oferta, Apropriado para bebidas quentes, BPA free",,,"Food Safety, BPA Free",,Polybag,Sem polybag,,,Aço inox,,,0,0,,,,,,400 mL,"copos, copos de viagem, copo de viagem, copo térmico, copos térmicos, bebida, bebidas, garrafa térmica, garrafas térmicas, certificado, certificados","Branco, Preto","Copo,Caixa","94772, 94267, 94327, 94276",Copo,,"Frente superior, Frente",Frente,30 x 30,"Copo - Frente superior, Caixa - Frente","Laser circular, Laser, Tampografia, Silk Screen",Tampografia,PDP3-01-01,"LAS1-01, LAS1-02, LAS1-03, LAS1-04, LAS1-05, LSR1-01, LSR1-02, LSR1-03, PDP3-01, SCR2-01","LAS1-01-01, LAS1-02-01, LAS1-03-01, LAS1-04-01, LAS1-05-01, LSR1-01-01, LSR1-02-01, LSR1-03-01, PDP3-01-01, PDP3-01-02, SCR2-01-01",Copo - Frente superior (Tampografia - 30 x 30),0,0.0,94678_1_1_1.png,False,,,,False,False,cert_94678.zip,234,"SPOT,Últimas Chegadas",08/04/2025 11:01:27
94679,"LITER. Garrafa em aço inox de parede dupla térmica, isolada a vácuo 1 L",LITER,"Garrafa em aço inox de parede dupla térmica, isolada a vácuo. A tampa interior possui sistema de botão abre e fecha dando maior isolamento e segurança contra vazamentos. O design da tampa vira um copo para que possa consumir a sua bebida preferida. Capacidade até 1L. Preserva as bebidas quentes por 12h e frias por 24h. Fornecida em caixa presente. Certificação EU Food Grade. ø82 x 330 mm","Garrafa em aço inox de parede dupla térmica, isolada a vácuo. A tampa interior possui sistema de botão abre e fecha dando maior isolamento e segurança contra vazamentos. O design da tampa vira um copo para que possa consumir a sua bebida preferida. Capacidade até 1L. Preserva as bebidas quentes por 12h e frias por 24h. Fornecida em caixa presente. Certificação EU Food Grade","LITER. Garrafa em aço inox de parede dupla térmica, isolada a vácuo 1 L","LITER. GARRAFA EM AÇO INOX DE PAREDE DUPLA TÉRMICA, ISOLADA A VÁCUO 1 L",False,True,False,False,ø82 x 330 mm,,False,True,0.45,0.37,0.35,0.450X0.370X0.350,11.9,0.058,20,1,1,96170010,Squeezes & Copos,10,Canecas Térmicas,10111,94679_set.jpg,,,,,"94679_set.jpg, 94679_107-c.jpg, 94679_107.jpg, 94679_107-a.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Fornecido em caixa de oferta, Apropriado para bebidas frias/quentes (horas), Parede dupla",,,"Food Safety, BPA Free",,Polybag,Caixa branca,,,Aço inox,,,0,0,,,,,,,"squeezes, squeeze, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, certificado, certificados",Cromado,Garrafa termo,94610,Garrafa termo,,"Corpo, Tampa da garrafa",Corpo,150 x 80,"Garrafa termo - Corpo, Garrafa termo - Tampa da garrafa","Laser circular, Laser, Silk Screen",Laser circular,LAS1-01-01,"LAS1-01, LAS1-02, LAS1-03, LAS1-04, LAS1-05, LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05, SCR5-01, LSR2-01, LSR2-02, LSR2-03, LSR2-04","LAS1-01-01, LAS1-02-01, LAS1-03-01, LAS1-04-01, LAS1-05-01, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01, SCR5-01-01, LSR2-01-01, LSR2-02-01, LSR2-03-01, LSR2-04-01",Garrafa termo - Corpo (Laser circular - 150 x 80),1,0.0,94679_1_1_1.png,False,,,,False,False,cert_94679.zip,615,SPOT,08/04/2025 11:01:27
94681,"MONARDA. Copo de viagem em aço inox, térmico com parede dupla isolada a ar 470 mL",MONARDA,"Copo de viagem em aço inox, térmico com parede dupla isolada a ar. A Tampa em PP possui sistema antiderrame e antideslizante na base. Capacidade até 470 mL. Preserva as bebidas quentes por 8h e frias por 24h. Fornecido em caixa presente. Certificação EU Food Grade. ø80 x 198 mm | Caixa: 82 x 202 x 82 mm","Copo de viagem em aço inox, térmico com parede dupla isolada a ar. A Tampa em PP possui sistema antiderrame e antideslizante na base. Capacidade até 470 mL. Preserva as bebidas quentes por 8h e frias por 24h. Fornecido em caixa presente. Certificação EU Food Grade","MONARDA. Copo de viagem em aço inox, térmico com parede dupla isolada a ar 470 mL","MONARDA. COPO DE VIAGEM EM AÇO INOX, TÉRMICO COM PAREDE DUPLA ISOLADA A AR 470 ML",False,True,False,False,ø80 x 198 mm | Caixa: 82 x 202 x 82 mm,,False,True,0.44,0.35,0.23,0.440X0.350X0.230,7.2,0.035,20,1,1,73239300,Squeezes & Copos,10,Canecas de Viagem,1004,94681_set.jpg,,,,,"94681_set.jpg, 94681.jpg, 94681_amb.jpg, 94681_103.jpg, 94681_103-a.jpg, 94681_106.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta, Apropriado para congelador, Apropriado para bebidas frias/quentes (horas), Parede dupla",,,"Food Safety, REACH",,Polybag,Polybag com 25 un.,,,Aço inox e PP,,,0,0,,,,,,470 mL,"copos, copos de viagem, copo de viagem, copo térmico, copos térmicos, bebida, bebidas, garrafa térmica, garrafas térmicas, certificado, certificados","Branco, Preto","Copo,Caixa","94610, 94257, 94772, 94377",Copo,,"Corpo, Frente",Frente,200 x 90,"Copo - Corpo, Caixa - Frente","Laser circular, Laser, Tampografia, Silk Screen",Silk Screen,SCR2-01-01,"LAS1-01, LAS1-02, LAS1-03, LAS1-04, LAS1-05, LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05, PDP3-01, SCR2-01","LAS1-01-01, LAS1-02-01, LAS1-03-01, LAS1-04-01, LAS1-05-01, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01, PDP3-01-01, PDP3-01-02, PDP3-01-03, PDP3-01-04, PDP3-01-05, SCR2-01-01",Copo - Corpo (Silk Screen - 200 x 90),0,0.0,94681_1_1_1.png,False,,,,False,False,cert_94681.zip,335,SPOT,08/04/2025 11:01:27
94683,"NATUREL. Garrafa em aço inox 90% reciclado e bambu de parede dupla térmica, isolada a vácuo 430 mL",NATUREL,"Garrafa em aço inox 90% reciclado e bambu de parede dupla térmica, isolada a vácuo. Possui tampa em aço inox com detalhe em bambu e infusor de chá no interior da garrafa. Capacidade até 430 mL. Preserva as bebidas quentes por 8 horas e as bebidas frias por 12 horas. Fornecido em caixa presente. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. ø69 x 207 mm | Caixa: 72 x 210 x 72 mm","Garrafa em aço inox 90% reciclado e bambu de parede dupla térmica, isolada a vácuo. Possui tampa em aço inox com detalhe em bambu e infusor de chá no interior da garrafa. Capacidade até 430 mL. Preserva as bebidas quentes por 8 horas e as bebidas frias por 12 horas. Fornecido em caixa presente. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos","NATUREL. Garrafa em aço inox 90% reciclado e bambu de parede dupla térmica, isolada a vácuo 430 mL","NATUREL. GARRAFA EM AÇO INOX 90% RECICLADO E BAMBU DE PAREDE DUPLA TÉRMICA, ISOLADA A VÁCUO 430 ML",False,True,False,False,ø69 x 207 mm | Caixa: 72 x 210 x 72 mm,,False,True,0.4,0.23,0.4,0.400X0.230X0.400,9.4,0.037,25,1,1,76151000,Squeezes & Copos,10,Garrafas e Termos,101,94683_set.jpg,94683_160-box.jpg,,,,"94683_set.jpg, 94683_160-box.jpg, 94683_amb.jpg, 94683_160.jpg, 94683_160-a.jpg, 94683_160-c.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Fornecido em caixa de oferta, Our nature, Apropriado para bebidas frias/quentes (horas), Parede dupla, bamboo",,,"Food Safety, BPA Free, REACH",,Polybag,Polybag com 25 un.,,,Bambu e Aço inox,,,0,0,,,,,,430 mL,"squeezes, garrafa, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, amigos do ambiente, ecológico, ecológicos, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,"Garrafa termo,Caixa","94765, 94296",Garrafa termo,,"Corpo, Tampa da garrafa, Frente",Frente,,"Garrafa termo - Corpo, Garrafa termo - Tampa da garrafa, Caixa - Frente","UV Digital, Laser, Silk Screen, Tampografia",,,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, DUV1-06, LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05, SCR5-01, PDP1-01, SCR2-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, DUV1-06-F, LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01, SCR5-01-01, PDP1-01-01, PDP1-01-02, PDP1-01-03, PDP1-01-04, SCR2-01-01",,0,0.0,,False,,,,False,False,cert_94683.zip,314,"SPOT,Últimas Chegadas,Our Nature",08/04/2025 11:01:27
94686,LAUNAY. Squeeze em AS e tampa em PP com alça 510 mL,LAUNAY,"Squeeze em AS e tampa em PP, com alça para fácil transporte. Capacidade até 510 mL. Caixa branca 94656 vendida opcionalmente. Certificação EU Food Grade. ø68 x 203 mm","Squeeze em AS e tampa em PP, com alça para fácil transporte. Capacidade até 510 mL. Caixa branca 94656 vendida opcionalmente. Certificação EU Food Grade",LAUNAY. Squeeze em AS e tampa em PP com alça 510 mL,LAUNAY. SQUEEZE EM AS E TAMPA EM PP COM ALÇA 510 ML,False,True,False,False,ø68 x 203 mm,,False,True,0.71,0.36,0.43,0.710X0.360X0.430,7.5,0.11,100,50,1,39249000,Squeezes & Copos,10,Garrafas,1010,94686_set.jpg,,,,,"94686_set.jpg, 94686_103.jpg, 94686_amb.jpg, 94686_105.jpg, 94686_106.jpg, 94686_114.jpg, 94686_119.jpg",hi!dea™,China,False,Apropriado para comida,,,Food Safety,,Polybag,Polybag,,,AS,,,,,,,,,,510 mL,"squeezes, garrafa, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, esporte, esportes, certificado, certificados","Azul royal, Branco, Preto, Verde claro, Vermelho",Garrafa desporto,"94622, 94687",Garrafa desporto,,"Corpo, Tampa",Tampa,200 x 80,"Garrafa desporto - Corpo, Garrafa desporto - Tampa","Tampografia, Silk Screen",Silk Screen,SCR2-01-01,"PDP1-01, SCR2-01, PDP2-01","PDP1-01-01, PDP1-01-02, SCR2-01-01, SCR2-01-02, PDP2-01-01, PDP2-01-02",Garrafa desporto - Corpo (Silk Screen - 200 x 80),0,0.0,94686_1_1_1.png,False,,,,False,False,cert_94686.zip,1,SPOT,08/04/2025 11:01:27
94687,"ANCER. Squeeze em AS, com tampa e base em aço inox 700 mL",ANCER,"Squeeze em AS, com tampa e base em aço inox. Capacidade até 700 mL. Caixa branca 94670 vendida opcionalmente. Certificação EU Food Grade. ø74 x 265 mm","Squeeze em AS, com tampa e base em aço inox. Capacidade até 700 mL. Caixa branca 94670 vendida opcionalmente. Certificação EU Food Grade","ANCER. Squeeze em AS, com tampa e base em aço inox 700 mL","ANCER. SQUEEZE EM AS, COM TAMPA E BASE EM AÇO INOX 700 ML",False,True,False,False,ø74 x 265 mm,,False,True,0.39,0.56,0.39,0.390X0.560X0.390,6.3,0.085,50,1,1,39249000,Squeezes & Copos,10,Garrafas,1010,94687_set.jpg,,,,,"94687_set.jpg, 94687_103.jpg, 94687_amb.jpg, 94687_104.jpg, 94687_105.jpg, 94687_110.jpg, 94687_110-c.jpg, 94687_119.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Apropriado para bebidas frias",,,"Food Safety, BPA Free, REACH",,Polybag,Polybag,,,Aço inox e AS,,,0,0,,,,,,700 mL,"squeezes, garrafa, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, certificado, certificados","Azul, Preto, Transparente, Verde claro, Vermelho",Garrafa desporto,"94622, 94782, 94326",Garrafa desporto,,"Tampa, Corpo",Corpo,150 x 80,"Garrafa desporto - Tampa, Garrafa desporto - Corpo","Laser, Silk Screen",Silk Screen,SCR3-01-01,"LSR1-01, LSR1-02, LSR1-03, SCR3-01","LSR1-01-01, LSR1-02-01, LSR1-03-01, SCR3-01-01",Garrafa desporto - Corpo (Silk Screen - 150 x 80),0,0.0,94687_1_1_1.png,False,,,,False,False,cert_94687.zip,111,SPOT,08/04/2025 11:01:27
94688,SIDEROT. Squeeze em alumínio com mosquetão 800 mL,SIDEROT,Squeeze em alumínio com mosquetão para fácil transporte. Capacidade até 800 mL. Caixa branca 94657 vendida opcionalmente. Certificação EU Food Grade. ø73 x 247 mm,Squeeze em alumínio com mosquetão para fácil transporte. Capacidade até 800 mL. Caixa branca 94657 vendida opcionalmente. Certificação EU Food Grade,SIDEROT. Squeeze em alumínio com mosquetão 800 mL,SIDEROT. SQUEEZE EM ALUMÍNIO COM MOSQUETÃO 800 ML,False,True,False,False,ø73 x 247 mm,,False,True,0.76,0.39,0.27,0.760X0.390X0.270,7.0,0.08,50,0,1,76151000,Squeezes & Copos,10,Garrafas de Alumínio,10100,94688_set.jpg,,,,,"94688_set.jpg, 94688_114-logo.jpg, 94688_105.jpg, 94688_106.jpg, 94688_114.jpg, 94688_114-c.jpg, 94688_127.jpg, 94688_147.jpg",hi!dea™,China,False,"Apropriado para comida, BPA free",,,"Food Safety, BPA Free, REACH",,Polybag,Polybag,,,Alumínio,,,0,0,,,,,,800 mL,"squeezes, garrafa, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, esporte, esportes, , certificado, certificados","Azul royal, Branco, Chumbo, Cromado satinado, Vermelho",Garrafa desporto,"54601, 94297",Garrafa desporto,,Corpo,Corpo,,Garrafa desporto - Corpo,"Laser circular, Silk Screen, Laser",,,"LAS1-01, LAS1-02, LAS1-03, LAS1-04, LAS1-05, SCR3-01, LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05","LAS1-01-01, LAS1-02-01, LAS1-03-01, LAS1-04-01, LAS1-05-01, SCR3-01-01, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01",,0,0.0,,False,,,,False,False,cert_94688.zip,107,"SPOT,Últimas Chegadas",08/04/2025 11:01:27
94689,"DECNOP. Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento mate 460 mL",DECNOP,"Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento mate. Contém uma tampa transparente e um mosquetão para fácil transporte. Capacidade até 460 mL. Certificação EU Food Grade. 110 x 218 x 64 mm","Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento mate. Contém uma tampa transparente e um mosquetão para fácil transporte. Capacidade até 460 mL. Certificação EU Food Grade","DECNOP. Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento mate 460 mL","DECNOP. SQUEEZE DOBRÁVEL EM PE COM BICO DE SISTEMA ""PUSH-PULL"" E ACABAMENTO MATE 460 ML",False,True,False,False,110 x 218 x 64 mm,,False,True,0.56,0.32,0.4,0.560X0.320X0.400,8.4,0.072,300,0,1,39249000,Squeezes & Copos,10,Garrafas,1010,94689_set.jpg,,,,,"94689_set.jpg, 94689_103.jpg, 94689_106.jpg, 94689_114.jpg",hi!dea™,China,False,"Apropriado para comida, BPA free",,,Food Safety,,Polybag,Polybag,,,PE,,,,,,,,,,460 mL,"squeezes, squeezes dobráveis, garrafa, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, esporte, esportes, certificado, certificados","Azul royal, Branco, Preto",Garrafa dobrável,94690,Garrafa dobrável,,"Frente, Verso",Frente,60 x 70,"Garrafa dobrável - Frente, Garrafa dobrável - Verso",Silk Screen,Silk Screen,SCR2-01-01,SCR2-01,SCR2-01-01,Garrafa dobrável - Frente (Silk Screen - 60 x 70),0,0.0,94689_1_1_1.png,False,,,,False,False,cert_94689.zip,1,"SPOT,Últimas Chegadas",08/04/2025 11:01:27
94690,"GILDED. Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento metalizado 460 mL",GILDED,"Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento metalizado. Contém uma tampa transparente e um mosquetão para fácil transporte. Capacidade até 460 mL. Certificação EU Food Grade. 110 x 218 x 64 mm","Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento metalizado. Contém uma tampa transparente e um mosquetão para fácil transporte. Capacidade até 460 mL. Certificação EU Food Grade","GILDED. Squeeze dobrável em PE com bico de sistema ""push-pull"" e acabamento metalizado 460 mL","GILDED. SQUEEZE DOBRÁVEL EM PE COM BICO DE SISTEMA ""PUSH-PULL"" E ACABAMENTO METALIZADO 460 ML",False,True,False,False,110 x 218 x 64 mm,,False,True,0.56,0.41,0.33,0.560X0.410X0.330,8.4,0.02,300,1,1,39249000,Squeezes & Copos,10,Garrafas,1010,94690_set.jpg,,,,,"94690_set.jpg, 94690_127.jpg, 94690_amb.jpg, 94690_127-b.jpg, 94690_137.jpg, 94690_137-b.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para bebidas frias, BPA free",,,Food Safety,,,Polybag,,,PE,,,0,0,,,,,,460 mL,"squeezes, squeezes dobráveis, garrafa, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, esporte, esportes, certificado, certificados","Cromado satinado, Dourado satinado",Garrafa dobrável,,Garrafa dobrável,,"Corpo inferior, Verso",Corpo inferior,70 x 60,"Garrafa dobrável - Corpo inferior, Garrafa dobrável - Verso",Silk Screen,Silk Screen,SCR3-01-01,SCR3-01,SCR3-01-01,Garrafa dobrável - Corpo inferior (Silk Screen - 70 x 60),0,0.0,94690_1_1_1.png,False,,,,False,False,cert_94690.zip,24,SPOT,08/04/2025 11:01:27
94691,BACURI. Copo para viagem em fibra de bambu (60%) e PP (40%) 450 mL,BACURI,Copo de viagem em fibra de bambu (60%) e PP (40%) com tampa e capacidade até 450 mL. Certificação EU Food Grade. ø93 x 134 mm,Copo de viagem em fibra de bambu (60%) e PP (40%) com tampa e capacidade até 450 mL. Certificação EU Food Grade,BACURI. Copo para viagem em fibra de bambu (60%) e PP (40%) 450 mL,BACURI. COPO PARA VIAGEM EM FIBRA DE BAMBU (60%) E PP (40%) 450 ML,False,True,False,False,ø93 x 134 mm,,False,True,0.38,0.38,0.24,0.380X0.380X0.240,4.8,0.035,50,0,1,48236100,Squeezes & Copos,10,Canecas de Viagem,1004,94691_set.jpg,,,,,"94691_set.jpg, 94691_104.jpg, 94691_a.jpg, 94691_108.jpg, 94691_108-c.jpg, 94691_112.jpg, 94691_119.jpg, 94691_119-c.jpg, 94691_119-d.jpg, 94691_119-e.jpg, 94691_124.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para congelador, Apropriado para máquina de lavar, BPA free, Our nature",,,Food Safety,,Copo em polybag,Polybag,,,Fibra de bambu e PP,,,,,,,,,,450 mL,"copos, copos de viagem, copo de viagem, copo térmico, copos térmicos, bebida, bebidas, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados","Amarelo, Azul, Azul claro, Rosa claro, Verde claro",Copo,"94636, 94638, 94691, 94066, 94068",Copo,,"Corpo, Tampa",Corpo,20 x 40,"Copo - Corpo, Copo - Tampa","Tampografia, Silk Screen",Tampografia,PDP2-01-01,"PDP2-01, SCR2-01","PDP2-01-01, SCR2-01-01",Copo - Corpo (Tampografia - 20 x 40),0,0.0,94691_1_1_1.png,False,,,,False,False,cert_94691.zip,1,"SPOT,Últimas Chegadas,Our Nature",08/04/2025 11:01:27
94695,MODRIC L. Copo de viagem em silocone e PP 400 mL,MODRIC L,Copo de viagem dobrável em silicone com tampa em PP. Contém uma argola na base que serve como pega ou para pendurar. Capacidade até 400 mL. Certificação EU Food Grade. ø66 x 117 x 96 mm,Copo de viagem dobrável em silicone com tampa em PP. Contém uma argola na base que serve como pega ou para pendurar. Capacidade até 400 mL. Certificação EU Food Grade,MODRIC L. Copo de viagem em silocone e PP 400 mL,MODRIC L. COPO DE VIAGEM EM SILOCONE E PP 400 ML,False,True,False,False,ø66 x 117 x 96 mm,,False,True,0.44,0.28,0.35,0.440X0.280X0.350,10.0,0.043,75,1,1,39249000,Squeezes & Copos,10,Canecas de Viagem,1004,94695_set.jpg,,,,,"94695_set.jpg, 94695_104.jpg, 94695_amb.jpg, 94695_105.jpg, 94695_114.jpg, 94695_114-c.jpg, 94695_114-d.jpg, 94695_119.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para bebidas frias, BPA free",,,"Food Safety, BPA Free",,Polybag,,,,Silicone e PP,,,,,,,,,,400 mL,"copos, copos de viagem, copo de viagem, copo térmico, copos térmicos, bebida, bebidas, copos dobráveis, certificado, certificados","Azul, Azul royal, Verde claro, Vermelho","Copo,Tampa","94695, 94696",Tampa,,"Superior, Centro, Inferior, Superior",Superior,45 x 15,"Copo - Superior, Tampa - Centro, Tampa - Inferior, Tampa - Superior","Tampografia, UV Digital",Tampografia,PDP2-01-01,"PDP1-01, DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, PDP2-01","PDP1-01-01, PDP1-01-02, DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, PDP2-01-01, PDP2-01-02, PDP2-01-03, PDP2-01-04",Tampa - Superior (Tampografia - 45 x 15),0,0.0,94695_1_1_1.png,False,,,,False,False,cert_94695.zip,1,SPOT,08/04/2025 11:01:27
